city,pop,lat,lon,tz
Pereira - CO,467269,4.81428,-75.6949,America/Bogota
Perm - RU,982419,58.0105,56.2502,Asia/Yekaterinburg
Pernik - BG,82467,42.5967,23.0332,Europe/Sofia
Perth - AU,2309338,-31.9522,115.861,Australia/Perth
Perugia - IT,120137,43.1122,12.3888,Europe/Rome
Peshawar - PK,4758762,34.008,71.5785,Asia/Karachi
Peshkopi - AL,14710,41.685,20.4286,Europe/Tirane
Petaling Jaya - MY,807879,3.10726,101.607,Asia/Kuala_Lumpur
Petropavl - KZ,200920,54.8734,69.1506,Asia/Almaty
Petropavlovsk-Kamchatsky - RU,181216,53.0639,158.628,Asia/Kamchatka
Petrozavodsk - RU,279190,61.7849,34.3469,Europe/Moscow
Phan Rang-Thap Cham - VN,207998,11.5643,108.989,Asia/Ho_Chi_Minh
Phan Thiet - VN,228536,10.9289,108.102,Asia/Ho_Chi_Minh
Phatthalung - TH,43522,7.61786,100.078,Asia/Bangkok
Phayao - TH,21058,19.192,99.8788,Asia/Bangkok
Phetchabun - TH,50656,16.419,101.161,Asia/Bangkok
Phetchaburi - TH,46601,13.1119,99.9447,Asia/Bangkok
Phichit - TH,35760,16.4418,100.349,Asia/Bangkok
Philadelphia - US,1573916,39.9524,-75.1636,America/New_York
Philipsburg - SX,1400,18.026,-63.0458,America/Lower_Princes
Phitsanulok - TH,62584,16.8248,100.259,Asia/Bangkok
Phnom Penh - KH,1573544,11.5625,104.916,Asia/Phnom_Penh
Phoenix - US,1650070,33.4484,-112.074,America/Phoenix
Phongsali - LA,13500,21.6808,102.1,Asia/Vientiane
Phra Nakhon Si Ayutthaya - TH,50830,14.3517,100.577,Asia/Bangkok
Phrae - TH,38538,18.1459,100.141,Asia/Bangkok
Phu Ly - VN,136654,20.5453,105.912,Asia/Bangkok
Phuket - TH,79308,7.89059,98.3981,Asia/Bangkok
Piatra Neamt - RO,102688,46.9167,26.3333,Europe/Bucharest
Pierre - US,14091,44.3683,-100.351,America/Chicago
Pietermaritzburg - ZA,839327,-29.6168,30.3928,Africa/Johannesburg
Pilar - PY,32810,-26.8587,-58.3064,America/Asuncion
Pilsen - CZ,168733,49.7475,13.3776,Europe/Prague
Pimpri - IN,1284606,18.6229,73.807,Asia/Kolkata
Pimpri-Chinchwad - IN,1727692,18.6187,73.8037,Asia/Kolkata
Pinar del Rio - CU,186990,22.4165,-83.6966,America/Havana
Pingdu - CN,542234,36.7844,119.946,Asia/Shanghai
Pingliang - CN,504848,35.5392,106.686,Asia/Shanghai
Pingxiang - CN,893550,27.6167,113.854,Asia/Shanghai
Pitesti - RO,141275,44.85,24.8667,Europe/Bucharest
Piura - PE,484475,-5.18192,-80.6572,America/Lima
Pleiku - VN,114225,13.9833,108.0,Asia/Ho_Chi_Minh
Pleven - BG,100952,43.4179,24.6167,Europe/Sofia
Pljevlja - ME,19489,43.3567,19.3584,Europe/Podgorica
Ploiesti - RO,180540,44.95,26.0167,Europe/Bucharest
Plovdiv - BG,346893,42.1539,24.75,Europe/Sofia
Plymouth - MS,0,16.7055,-62.2129,America/Montserrat
Podgorica - ME,236852,42.4412,19.2631,Europe/Podgorica
Point Fortin - TT,19056,10.1741,-61.6841,America/Port_of_Spain
Pointe-Noire - CG,1032000,-4.77609,11.8635,Africa/Brazzaville
Pokhara - NP,599504,28.2669,83.9685,Asia/Kathmandu
Polokwane - ZA,272461,-23.9045,29.4688,Africa/Johannesburg
Poltava - UA,283402,49.5892,34.5537,Europe/Kyiv
Ponce - PR,137491,18.0103,-66.624,America/Puerto_Rico
Ponta Delgada - PT,20056,37.7395,-25.6687,Atlantic/Azores
Pontianak - ID,658685,-0.03194,109.325,Asia/Pontianak
Popayan - CO,318059,2.43823,-76.6132,America/Bogota
Popondetta - PG,28198,-8.76536,148.233,Pacific/Port_Moresby
Pori - FI,83491,61.4807,21.7852,Europe/Helsinki
Port Antonio - JM,14400,18.1789,-76.4522,America/Jamaica
Port Blair - IN,112050,11.6661,92.7464,Asia/Kolkata
Port Elizabeth - ZA,1050078,-33.9611,25.6149,Africa/Johannesburg
Port Harcourt - NG,2120000,4.77742,7.0134,Africa/Lagos
Port Loko - SL,21308,8.76609,-12.787,Africa/Freetown
Port Louis - MU,155226,-20.1619,57.4989,Indian/Mauritius
Port Moresby - PG,283733,-9.47723,147.151,Pacific/Port_Moresby
Port of Spain - TT,49031,10.6667,-61.5189,America/Port_of_Spain
Port Said - EG,780515,31.2653,32.3019,Africa/Cairo
Port Sudan - SD,489725,19.6175,37.2164,Africa/Khartoum
Port-au-Prince - HT,1234742,18.5435,-72.3388,America/Port-au-Prince
Port-aux-Francais - TF,45,-49.3492,70.2194,Indian/Kerguelen
Port-de-Paix - HT,306217,19.9398,-72.8304,America/Port-au-Prince
Port-Gentil - GA,164018,-0.71933,8.78151,Africa/Libreville
Port-Vila - VU,35901,-17.7365,168.314,Pacific/Efate
Portalegre - PT,15581,39.2938,-7.43122,Europe/Lisbon
Portland - US,652503,45.5234,-122.676,America/Los_Angeles
Porto - PT,249633,41.1485,-8.61097,Europe/Lisbon
Porto Alegre - BR,1488252,-30.0328,-51.2302,America/Sao_Paulo
Porto Novo - CV,11138,17.0197,-25.0647,Atlantic/Cape_Verde
Porto Velho - BR,548952,-8.76194,-63.9039,America/Porto_Velho
Porto-Novo - BJ,264320,6.49646,2.60359,Africa/Porto-Novo
Portoviejo - EC,321800,-1.05764,-80.4514,America/Guayaquil
Posadas - AR,305874,-27.3918,-55.9238,America/Argentina/Cordoba
Potenza - IT,56433,40.6418,15.8079,Europe/Rome
Potosi - BO,141251,-19.5836,-65.7531,America/La_Paz
Potsdam - DE,182112,52.3989,13.0657,Europe/Berlin
Pozega - HR,16867,45.3403,17.6853,Europe/Zagreb
Poznan - PL,570352,52.4069,16.9299,Europe/Warsaw
Prachin Buri - TH,32600,14.0499,101.369,Asia/Bangkok
Prachuap Khiri Khan - TH,33521,11.821,99.7841,Asia/Bangkok
Prague - CZ,1165581,50.088,14.4208,Europe/Prague
Praia - CV,137868,14.9315,-23.5125,Atlantic/Cape_Verde
Prayagraj - IN,1073438,25.4448,81.8432,Asia/Kolkata
Presov - SK,82927,48.9992,21.2355,Europe/Bratislava
Pretoria - ZA,2112693,-25.7449,28.1878,Africa/Johannesburg
Prey Veng - KH,33079,11.4868,105.325,Asia/Phnom_Penh
Prilep - MK,73814,41.3456,21.5537,Europe/Skopje
Pristina - XK,550000,42.6727,21.1669,Europe/Belgrade
Prizren - XK,171464,42.2139,20.7397,Europe/Belgrade
Probishtip - MK,12702,42.0031,22.1786,Europe/Skopje
Providence - US,190934,41.824,-71.4128,America/New_York
Pskov - RU,210501,57.8192,28.3318,Europe/Moscow
Ptuj - SI,17984,46.4201,15.8702,Europe/Ljubljana
Pucallpa - PE,326040,-8.37915,-74.5539,America/Lima
Puducherry - IN,657209,11.9338,79.8298,Asia/Kolkata
Puebla - MX,1692181,19.0478,-98.2072,America/Mexico_City
Puente Alto - CL,568106,-33.6117,-70.5758,America/Santiago
Puerto Ayacucho - VE,125840,5.66049,-67.5834,America/Caracas
Puerto Barrios - GT,100593,15.7272,-88.5979,America/Guatemala
Puerto Cabezas - NI,33635,14.0351,-83.3888,America/Managua
Puerto Carreno - CO,20936,6.19041,-67.4839,America/Bogota
Puerto Francisco de Orellana - EC,48144,-0.44967,-76.9972,America/Guayaquil
Puerto Maldonado - PE,85024,-12.5895,-69.1995,America/Lima
Puerto Montt - CL,245902,-41.4693,-72.9424,America/Santiago
Puerto Plata - DO,146000,19.7934,-70.6884,America/Santo_Domingo
Pul-e 'Alam - AF,13247,33.9953,69.0227,Asia/Kabul
Pul-e Khumri - AF,56369,35.9446,68.7151,Asia/Kabul
Punakha - BT,21500,27.5914,89.8774,Asia/Thimphu
Pune - IN,3124458,18.5196,73.8554,Asia/Kolkata
Puno - PE,128637,-15.84,-70.022,America/Lima
Punta Arenas - CL,117430,-53.1628,-70.9092,America/Punta_Arenas
Puntarenas - CR,35650,9.97691,-84.8379,America/Costa_Rica
Pursat - KH,52476,12.5388,103.919,Asia/Phnom_Penh
Pushkino - AZ,18182,39.4583,48.545,Asia/Baku
Putian - CN,1539389,25.4394,119.01,Asia/Shanghai
Puyang - CN,3590000,29.4568,119.889,Asia/Shanghai
Puyo - EC,24881,-1.49156,-78.0034,America/Guayaquil
Pyongyang - KP,3222000,39.0339,125.754,Asia/Pyongyang
Qabala - AZ,11867,40.9814,47.8458,Asia/Baku
Qalat - AF,12191,32.1058,66.9083,Asia/Kabul
Qarshi - UZ,278300,38.8606,65.7891,Asia/Samarkand
Qax - AZ,11992,41.4183,46.9204,Asia/Baku
Qazax - AZ,18903,41.0925,45.3656,Asia/Baku
Qazvin - IR,333635,36.2688,50.0041,Asia/Tehran
Qina - EG,252883,26.1642,32.7267,Africa/Cairo
Qingdao - CN,7172451,36.0649,120.38,Asia/Shanghai
Qingyang - CN,2125400,35.7098,107.645,Asia/Shanghai
Qingyuan - CN,1738424,23.7,113.033,Asia/Shanghai
Qinhuangdao - CN,759718,39.941,119.589,Asia/Shanghai
Qinzhou - CN,1296300,21.9825,108.651,Asia/Shanghai
Qionghai - CN,528238,19.2425,110.464,Asia/Shanghai
Qiqihar - CN,882364,47.3392,123.962,Asia/Shanghai
Qom - IR,900000,34.6401,50.8764,Asia/Tehran
Qormi - MT,16801,35.876,14.472,Europe/Malta
Quang Ngai - VN,278496,15.1205,108.792,Asia/Ho_Chi_Minh
Quanzhou - CN,1469157,24.9139,118.586,Asia/Shanghai
Quba - AZ,22405,41.3611,48.5134,Asia/Baku
Quebec - CA,531902,46.8123,-71.2145,America/Toronto
Queens - US,2316841,40.6815,-73.8365,America/New_York
Quelimane - MZ,349842,-17.8786,36.8883,Africa/Maputo
Quetta - PK,1565546,30.1841,67.0014,Asia/Karachi
Quetzaltenango - GT,180706,14.8446,-91.5232,America/Guatemala
Quezon City - PH,3084270,14.6488,121.051,Asia/Manila
Qui Nhon - VN,519208,13.7765,109.224,Asia/Ho_Chi_Minh
Quibdo - CO,129237,5.69188,-76.6583,America/Bogota
Quito - EC,2781641,-0.22985,-78.525,America/Guayaquil
Qujing - CN,1408500,25.4833,103.783,Asia/Shanghai
Qusar - AZ,16022,41.4275,48.4302,Asia/Baku
Quthing - LS,33910,-30.4,27.7003,Africa/Maseru
Rabak - SD,135281,13.1809,32.74,Africa/Khartoum
Rabat - MA,1655753,34.0132,-6.83255,Africa/Casablanca
Rach Gia - VN,459860,10.0124,105.081,Asia/Ho_Chi_Minh
Radovis - MK,24984,41.6383,22.4647,Europe/Skopje
Rahim Yar Khan - PK,517000,28.4199,70.3034,Asia/Karachi
Raipur - IN,1027264,21.2333,81.6333,Asia/Kolkata
Rajin - KP,66224,42.2556,130.283,Asia/Pyongyang
Rajkot - IN,1390640,22.2916,70.7932,Asia/Kolkata
Rajshahi - BD,763580,24.374,88.6011,Asia/Dhaka
Rakvere - EE,14984,59.3481,26.3578,Europe/Tallinn
Raleigh - US,482295,35.7721,-78.6386,America/New_York
Ramadi - IQ,223500,33.4206,43.3078,Asia/Baghdad
Ramla - IL,76246,31.9262,34.8635,Asia/Jerusalem
Ramnicu Valcea - RO,93151,45.1,24.3667,Europe/Bucharest
Ramotswa - BW,33271,-24.8716,25.8699,Africa/Gaborone
Rancagua - CL,212695,-34.1691,-70.7405,America/Santiago
Ranchi - IN,1120374,23.3432,85.3094,Asia/Kolkata
Rangpur - BD,1031388,25.7466,89.2517,Asia/Dhaka
Ranong - TH,24561,9.96583,98.6348,Asia/Bangkok
Ras Al Khaimah City - AE,351943,25.7895,55.9432,Asia/Dubai
Rasapudipalem - IN,1728128,17.7331,83.3162,Asia/Kolkata
Rasht - IR,594590,37.2761,49.5886,Asia/Tehran
Ratchaburi - TH,92448,13.5367,99.8171,Asia/Bangkok
Ratnapura - LK,47832,6.6858,80.4036,Asia/Colombo
Rawalpindi - PK,3357612,33.5973,73.0479,Asia/Karachi
Rawson - AR,26335,-43.3003,-65.1056,America/Argentina/Catamarca
Rayong - TH,106737,12.6809,101.258,Asia/Bangkok
Razgrad - BG,38285,43.5333,26.5185,Europe/Sofia
Recife - BR,1653461,-8.05389,-34.8811,America/Recife
Regina - CA,226404,50.4501,-104.618,America/Regina
Relizane - DZ,123255,35.7373,0.55599,Africa/Algiers
Rennes - FR,220488,48.1111,-1.67431,Europe/Paris
Resen - MK,16539,41.09,21.0088,Europe/Skopje
Resistencia - AR,290793,-27.4636,-58.9866,America/Argentina/Cordoba
Resita - RO,81228,45.3008,21.8892,Europe/Bucharest
Retalhuleu - GT,90505,14.5358,-91.6785,America/Guatemala
Reykjavik - IS,118918,64.1355,-21.8954,Atlantic/Reykjavik
Reynosa - MX,589466,26.08,-98.2846,America/Matamoros
Rezekne - LV,26131,56.5103,27.34,Europe/Riga
Ribeirao Preto - BR,711825,-21.1775,-47.8103,America/Sao_Paulo
Richmond - US,226610,37.5538,-77.4603,America/New_York
Richmond - NZ,19700,-41.3333,173.183,Pacific/Auckland
Riga - LV,742572,56.946,24.1059,Europe/Riga
Rijeka - HR,107964,45.3267,14.4424,Europe/Zagreb
Rio Branco - BR,419452,-9.97472,-67.81,America/Rio_Branco
Rio Claro - TT,35650,10.3059,-61.1756,America/Port_of_Spain
Rio de Janeiro - BR,6747815,-22.9064,-43.1822,America/Sao_Paulo
Rio Gallegos - AR,95796,-51.6253,-69.2523,America/Argentina/Rio_Gallegos
Rio Grande - PR,13467,18.3802,-65.8313,America/Puerto_Rico
Riobamba - EC,264048,-1.66506,-78.6589,America/Guayaquil
Riohacha - CO,188014,11.5444,-72.9072,America/Bogota
Riscani - MD,12893,47.9483,27.5667,Europe/Chisinau
Rivas - NI,30000,11.4398,-85.8275,America/Managua
Rivera - UY,64631,-30.9053,-55.5508,America/Montevideo
Riviere du Rempart - MU,10825,-20.1031,57.6847,Indian/Mauritius
Rivne - UA,245289,50.6204,26.237,Europe/Kyiv
Riyadh - SA,4205961,24.6877,46.7219,Asia/Riyadh
Rize - TR,119828,41.0208,40.5219,Europe/Istanbul
Rizhao - CN,661943,35.4141,119.529,Asia/Shanghai
Road Town - VG,8449,18.4269,-64.6208,America/Tortola
Rocha - UY,25515,-34.48,-54.3306,America/Montevideo
Roi Et - TH,39328,16.0567,103.653,Asia/Bangkok
Rome - IT,2318895,41.8919,12.5113,Europe/Rome
Rosario - AR,948312,-32.9468,-60.6393,America/Argentina/Cordoba
Rose Belle - MU,12619,-20.4003,57.5967,Indian/Mauritius
Roseau - DM,16571,15.3017,-61.3881,America/Dominica
Rosso - MR,15870,16.5138,-15.805,Africa/Nouakchott
Rostov-na-Donu - RU,1130305,47.22,39.7077,Europe/Moscow
Rouen - FR,234475,49.4431,1.09932,Europe/Paris
Rovaniemi - FI,64194,66.499,25.6887,Europe/Helsinki
Rumbek - SS,32083,6.80619,29.6774,Africa/Juba
Rumonge - BI,55599,-3.9736,29.4386,Africa/Bujumbura
Rumuruti - KE,13056,0.2725,36.5381,Africa/Nairobi
Rundu - NA,75180,-17.918,19.7731,Africa/Windhoek
Ruse - BG,143417,43.8487,25.9534,Europe/Sofia
Rustavi - GE,128249,41.5627,44.9787,Asia/Tbilisi
Ruyigi - BI,11046,-3.47639,30.2486,Africa/Bujumbura
Rwamagana - RW,47203,-1.9487,30.4347,Africa/Kigali
Ryazan' - RU,538962,54.627,39.7041,Europe/Moscow
Rzeszow - PL,158382,50.0413,21.999,Europe/Warsaw
s-Hertogenbosch - NL,134520,51.6992,5.30417,Europe/Amsterdam
Sa Kaeo - TH,28497,13.8141,102.072,Asia/Bangkok
Sa'dah - YE,51870,16.9402,43.7639,Asia/Aden
Saarbruecken - DE,179349,49.2326,7.00982,Europe/Berlin
Saatli - AZ,87000,39.9321,48.3689,Asia/Baku
Sabha - LY,149329,27.0377,14.4283,Africa/Tripoli
Sabirabad - AZ,30612,40.0087,48.477,Asia/Baku
Sacramento - US,524943,38.5816,-121.494,America/Los_Angeles
Saga - JP,233301,33.2333,130.3,Asia/Tokyo
Sagamihara - JP,720780,35.5671,139.242,Asia/Tokyo
Sahiwal - PK,538344,30.6659,73.1019,Asia/Karachi
Sai Kung - HK,35800,22.3833,114.267,Asia/Hong_Kong
Saida - DZ,142497,34.8303,0.15171,Africa/Algiers
Saint Ann's Bay - JM,13671,18.4358,-77.201,America/Jamaica
Saint Croix - VI,50601,17.7275,-64.747,America/St_Thomas
Saint George's - GD,7500,12.0529,-61.7523,America/Grenada
Saint Helier - JE,28000,49.188,-2.10491,Europe/Jersey
Saint John's - AG,24226,17.121,-61.8433,America/Antigua
Saint Paul - US,303176,44.9444,-93.0933,America/Chicago
Saint Peter Port - GG,16488,49.4598,-2.53527,Europe/Guernsey
Saint Petersburg - RU,5351935,59.9386,30.3141,Europe/Moscow
Saint-Denis - RE,154765,-20.8823,55.4504,Indian/Reunion
Saint-Louis - SN,254171,16.0179,-16.4896,Africa/Dakar
Saint-Pierre - PM,6200,46.7791,-56.1773,America/Miquelon
Sainyabuli - LA,13500,19.2576,101.71,Asia/Vientiane
Saipan - MP,48220,15.2123,145.755,Pacific/Saipan
Saitama - JP,1324854,35.9081,139.657,Asia/Tokyo
Sakai - JP,826161,34.5822,135.467,Asia/Tokyo
Sakakah - SA,128332,29.9697,40.2064,Asia/Riyadh
Sakon Nakhon - TH,76237,17.1612,104.147,Asia/Bangkok
Sal Rei - CV,10936,16.1761,-22.9172,Atlantic/Cape_Verde
Salalah - OM,163140,17.015,54.0924,Asia/Muscat
Salama - GT,65275,15.1021,-90.3191,America/Guatemala
Salaspils - LV,17826,56.8601,24.3654,Europe/Riga
Salcedo - DO,45299,19.3777,-70.4172,America/Santo_Domingo
Salekhard - RU,49214,66.5337,66.6095,Asia/Yekaterinburg
Salem - US,175535,44.9429,-123.035,America/Los_Angeles
Salgotarjan - HU,34627,48.0987,19.803,Europe/Budapest
Salt Lake City - US,215548,40.7608,-111.891,America/Denver
Salta - AR,520683,-24.8065,-65.42,America/Argentina/Salta
Saltillo - MX,709671,25.426,-100.98,America/Monterrey
Salto - UY,99823,-31.3881,-57.9598,America/Montevideo
Salvador - BR,2711840,-12.9756,-38.491,America/Bahia
Salvaleon de Higueey - DO,123787,18.615,-68.708,America/Santo_Domingo
Salyan - AZ,36555,39.5962,48.9848,Asia/Baku
Salzburg - AT,157245,47.7994,13.044,Europe/Vienna
Samana - DO,11432,19.204,-69.3341,America/Santo_Domingo
Samara - RU,1163399,53.2077,50.1355,Europe/Samara
Samarinda - ID,831460,-0.49167,117.146,Asia/Makassar
Samarkand - UZ,595200,39.6546,66.9644,Asia/Samarkand
Sambava - MG,89003,-14.2667,50.1667,Indian/Antananarivo
Samraong - KH,18694,14.1817,103.518,Asia/Phnom_Penh
Samsun - TR,394050,41.2798,36.3361,Europe/Istanbul
Samut Prakan - TH,388920,13.5976,100.597,Asia/Bangkok
Samut Sakhon - TH,63498,13.5475,100.274,Asia/Bangkok
Samut Songkhram - TH,35065,13.4146,100.003,Asia/Bangkok
San Andres - CO,58257,12.5786,-81.6997,America/Bogota
San Antonio - US,1526656,29.4241,-98.4936,America/Chicago
San Carlos - VE,120375,9.66415,-68.5866,America/Caracas
San Carlos - NI,13451,11.1271,-84.7779,America/Managua
San Cristobal - VE,289852,7.76593,-72.2358,America/Caracas
San Cristobal - DO,154040,18.4171,-70.1068,America/Santo_Domingo
San Diego - US,1404452,32.7157,-117.165,America/Los_Angeles
San Felipe - VE,206270,10.3401,-68.743,America/Caracas
San Fernando - PH,251248,15.0343,120.684,Asia/Manila
San Fernando - TT,55419,10.2797,-61.4684,America/Port_of_Spain
San Fernando de Apure - VE,229197,7.88963,-67.4718,America/Caracas
San Fernando de Monte Cristi - DO,17001,19.848,-71.646,America/Santo_Domingo
San Francisco - US,827526,37.7749,-122.419,America/Los_Angeles
San Francisco - SV,16152,13.6941,-88.1041,America/El_Salvador
San Francisco de Macoris - DO,124763,19.2938,-70.2528,America/Santo_Domingo
San German - PR,12055,18.0816,-67.0449,America/Puerto_Rico
San Giljan - MT,13792,35.9184,14.4898,Europe/Malta
San Gwann - MT,14720,35.9056,14.4761,Europe/Malta
San Ignacio de Sabaneta - DO,16380,19.4784,-71.3393,America/Santo_Domingo
San Jose - US,997368,37.3394,-121.895,America/Los_Angeles
San Jose - CR,335007,9.93388,-84.0849,America/Costa_Rica
San Jose de las Lajas - CU,54847,22.9612,-82.1515,America/Havana
San Jose de Mayo - UY,36529,-34.339,-56.7134,America/Montevideo
San Jose de Ocoa - DO,21148,18.5468,-70.5069,America/Santo_Domingo
San Jose del Guaviare - CO,52815,2.56799,-72.6397,America/Bogota
San Jose Village - MP,15000,14.9682,145.62,Pacific/Saipan
San Juan - PR,418140,18.4663,-66.1057,America/Puerto_Rico
San Juan - AR,109123,-31.5373,-68.5257,America/Argentina/San_Juan
San Juan Bautista - PY,16593,-26.6703,-57.1407,America/Asuncion
San Juan de la Maguana - DO,72950,18.8064,-71.2263,America/Santo_Domingo
San Juan de los Morros - VE,160868,9.91246,-67.354,America/Caracas
San Luis - AR,169947,-33.2914,-66.3247,America/Argentina/San_Luis
San Luis Potosi - MX,722772,22.1523,-100.971,America/Monterrey
San Marcos - GT,47063,14.9644,-91.7949,America/Guatemala
San Marino - SM,4500,43.9367,12.4464,Europe/San_Marino
San Miguel - SV,247126,13.4826,-88.1821,America/El_Salvador
San Miguel de Tucuman - AR,548866,-26.816,-65.2105,America/Argentina/Tucuman
San Pawl il-Bahar - MT,32042,35.9506,14.4156,Europe/Malta
San Pedro de Macoris - DO,217899,18.4539,-69.3086,America/Santo_Domingo
San Pedro de Ycuamandyyu - PY,11548,-24.0853,-57.0874,America/Asuncion
San Pedro Sula - HN,801259,15.5059,-88.0259,America/Tegucigalpa
San Salvador - SV,525990,13.6893,-89.1872,America/El_Salvador
San Salvador de Jujuy - AR,257970,-24.1928,-65.2934,America/Argentina/Jujuy
San Sebastian - PR,11590,18.3366,-66.9902,America/Puerto_Rico
San Vicente - SV,41504,13.6411,-88.7846,America/El_Salvador
San-Pedro - CI,390654,4.74851,-6.6363,Africa/Abidjan
Sanaa - YE,1937451,15.3545,44.2065,Asia/Aden
Sanandaj - IR,349176,35.315,46.9988,Asia/Tehran
Sancti Spiritus - CU,127069,21.9343,-79.4398,America/Havana
Sangre Grande - TT,15968,10.587,-61.1301,America/Port_of_Spain
Sankt Gallen - CH,75833,47.4239,9.37477,Europe/Zurich
Sankt Poelten - AT,21911,48.2076,15.6372,Europe/Vienna
Sanliurfa - TR,449549,37.1671,38.7939,Europe/Istanbul
Sanmenxia - CN,669307,34.7808,111.193,Asia/Shanghai
Sanming - CN,602166,26.2486,117.619,Asia/Shanghai
Sanniquellie - LR,17895,7.36215,-8.71326,Africa/Monrovia
Santa Ana - SV,176661,13.9883,-89.5568,America/El_Salvador
Santa Barbara - HN,15119,14.9222,-88.2376,America/Tegucigalpa
Santa Clara - CU,250512,22.4071,-79.9658,America/Havana
Santa Cruz de Barahona - DO,77160,18.2086,-71.1007,America/Santo_Domingo
Santa Cruz de El Seibo - DO,23547,18.7648,-69.0399,America/Santo_Domingo
Santa Cruz de la Sierra - BO,1831434,-17.7863,-63.1812,America/La_Paz
Santa Cruz de Tenerife - ES,211436,28.4682,-16.2546,Atlantic/Canary
Santa Cruz del Quiche - GT,78279,15.0299,-91.1488,America/Guatemala
Santa Elena - EC,42214,-2.22652,-80.8581,America/Guayaquil
Santa Fe - AR,391164,-31.6488,-60.7087,America/Argentina/Cordoba
Santa Fe - US,87505,35.687,-105.938,America/Denver
Santa Marta - CO,499192,11.2386,-74.1943,America/Bogota
Santa Rosa - AR,102860,-36.6162,-64.2899,America/Argentina/Salta
Santa Rosa de Copan - HN,27753,14.7739,-88.7756,America/Tegucigalpa
Santa Tecla - SV,124694,13.6774,-89.2833,America/El_Salvador
Santander - ES,174101,43.4659,-3.80493,Europe/Madrid
Santarem - PT,29385,39.2338,-8.68617,Europe/Lisbon
Santiago - CL,4837295,-33.4569,-70.6483,America/Santiago
Santiago de Compostela - ES,97849,42.8805,-8.54569,Europe/Madrid
Santiago de Cuba - CU,555865,20.0229,-75.8217,America/Havana
Santiago de los Caballeros - DO,1200000,19.4504,-70.6908,America/Santo_Domingo
Santiago de Queretaro - MX,1594212,20.5881,-100.388,America/Mexico_City
Santiago de Veraguas - PA,45355,8.1,-80.9833,America/Panama
Santiago del Estero - AR,252192,-27.8005,-64.2629,America/Argentina/Cordoba
Santo Domingo - DO,2201941,18.4719,-69.8923,America/Santo_Domingo
Santo Domingo de los Colorados - EC,458580,-0.25368,-79.1763,America/Guayaquil
Santo Domingo Este - DO,700000,18.4851,-69.8476,America/Santo_Domingo
Sanya - CN,1031396,18.2543,109.509,Asia/Shanghai
Sao Filipe - CV,10097,14.8961,-24.4956,Atlantic/Cape_Verde
Sao Jose dos Campos - BR,729737,-23.1794,-45.8869,America/Sao_Paulo
Sao Luis - BR,917237,-2.52972,-44.3028,America/Fortaleza
Sao Paulo - BR,12400232,-23.5475,-46.6361,America/Sao_Paulo
Sao Tome - ST,53300,0.33756,6.7299,Africa/Sao_Tome
Sapporo - JP,1973832,43.0667,141.35,Asia/Tokyo
Sar-e Pul - AF,52121,36.2154,65.9325,Asia/Kabul
Saraburi - TH,67763,14.5333,100.917,Asia/Bangkok
Sarajevo - BA,696731,43.8486,18.3564,Europe/Sarajevo
Saransk - RU,318841,54.1848,45.1717,Europe/Moscow
Saratov - RU,844858,51.5405,45.9901,Europe/Saratov
Sargodha - PK,975886,32.0859,72.6742,Asia/Karachi
Sarh - TD,138928,9.14555,18.3833,Africa/Ndjamena
Sari - IR,255396,36.5633,53.0601,Asia/Tehran
Sariwon-si - KP,310100,38.5072,125.756,Asia/Pyongyang
Sarnen - CH,10368,46.8961,8.24531,Europe/Zurich
Sarpang - BT,10416,26.8639,90.2674,Asia/Thimphu
Sarpsborg - NO,59038,59.2839,11.1096,Europe/Oslo
Satu Mare - RO,112490,47.7993,22.8625,Europe/Bucharest
Satun - TH,34544,6.62314,100.067,Asia/Bangkok
Saurimo - AO,393000,-9.66078,20.3915,Africa/Luanda
Savanna-la-Mar - JM,16553,18.2189,-78.1332,America/Jamaica
Savannakhet - LA,125760,16.5703,104.762,Asia/Vientiane
Saynshand - MN,19891,44.8824,110.116,Asia/Ulaanbaatar
Scarborough - TT,17000,11.1823,-60.7353,America/Port_of_Spain
Schaffhausen - CH,36587,47.6973,8.63493,Europe/Zurich
Schwerin - DE,96641,53.6294,11.4132,Europe/Berlin
Schwyz - CH,15181,47.0208,8.65414,Europe/Zurich
Seattle - US,780995,47.6062,-122.332,America/Los_Angeles
Sedhiou - SN,31511,12.7081,-15.5569,Africa/Dakar
Segou - ML,205787,13.4403,-6.25947,Africa/Bamako
Seguela - CI,103980,7.96111,-6.67306,Africa/Abidjan
Seinaejoki - FI,64743,62.7945,22.8282,Europe/Helsinki
Sejong - KR,394630,36.5924,127.292,Asia/Seoul
Sekondi-Takoradi - GH,138872,4.92678,-1.75773,Africa/Accra
Sekong - LA,35000,15.3458,106.724,Asia/Vientiane
Selibaby - MR,32653,15.1585,-12.1843,Africa/Nouakchott
Semarang - ID,1653524,-6.99306,110.421,Asia/Jakarta
Semey - KZ,292780,50.4206,80.2502,Asia/Almaty
Semnan - IR,124826,35.5769,53.392,Asia/Tehran
Sendai - JP,1096704,38.2667,140.867,Asia/Tokyo
Sensuntepeque - SV,20386,13.8758,-88.6273,America/El_Salvador
Seoul - KR,10349312,37.566,126.978,Asia/Seoul
Serang - ID,692101,-6.11528,106.154,Asia/Jakarta
Seremban - MY,372917,2.7297,101.938,Asia/Kuala_Lumpur
Serowe - BW,55676,-22.3875,26.7108,Africa/Gaborone
